Replay 1|true|381
-429.69671630859375,45.9278678894043,619.347900390625|-0.9956923127174377,-3.840973405999648e-08,0.0927189365029335|-3.640943191385304e-08,1,2.3265396720262288e-08|Running
-430.16131591796875,45.9278678894043,619.39111328125|-0.9956923127174377,-9.281123425353144e-09,0.0927189365029335|-8.800514095241851e-09,1,5.59238078068347e-09|Running
-430.62591552734375,45.9278678894043,619.434326171875|-0.9956923127174377,1.9822591568186e-08,0.0927189365029335|1.8784808375471584e-08,1,-1.2065529908511508e-08|Running
-431.09051513671875,45.9278678894043,619.4775390625|-0.9956923127174377,4.890143401325986e-08,0.0927189365029335|4.634655326185566e-08,1,-2.970834955817736e-08|Running
-431.55511474609375,45.9278678894043,619.520751953125|-0.9956923127174377,7.795542700250735e-08,0.0927189365029335|7.388474188019245e-08,1,-4.7336087050098286e-08|Running
-432.01971435546875,45.9278678894043,619.56396484375|-0.9956923127174377,1.0698457941771267e-07,0.0927189365029335|1.0139940087583454e-07,1,-6.494875748330742e-08|Running
-432.48431396484375,45.9278678894043,619.607177734375|-0.9956923127174377,7.191147943785836e-08,0.0927189365029335|6.815787401137641e-08,1,-4.365027805874888e-08|Running
-433.0650634765625,45.9278678894043,619.6611938476562|-0.9956923127174377,2.811225385812577e-08,0.0927189365029335|2.6645921025192365e-08,1,-1.705277696828489e-08|Running
-433.41351318359375,45.9278678894043,619.693603515625|-0.9956923127174377,1.8551822300594267e-09,0.0927189365029335|1.7600392254735198e-09,1,-1.107915648113078e-09|Running
-433.87811279296875,45.9278678894043,619.73681640625|-0.9956923127174377,-3.3128063847698286e-08,0.0927189365029335|-3.139631843396273e-08,1,2.0135999534431903e-08|Running
-434.4588623046875,45.9278678894043,619.7908325195312|-0.9956923127174377,-7.681506986045861e-08,0.0927189365029335|-7.28019173834582e-08,1,4.66653595765365e-08|Running
-434.80731201171875,45.9278678894043,619.8232421875|-0.9956923127174377,-1.0300487929271185e-07,0.0927189365029335|-9.762404573621097e-08,1,6.256937012949493e-08|Running
-435.27191162109375,45.9278678894043,619.866455078125|-0.9956923127174377,-7.330062601340614e-08,0.0927189365029335|-6.947185227090813e-08,1,4.452210333738549e-08|Running
-435.73651123046875,45.9278678894043,619.90966796875|-0.9956923127174377,-4.362176397876283e-08,0.0927189365029335|-4.1343710677210765e-08,1,2.64902624280694e-08|Running
-436.20111083984375,45.97058868408203,619.952880859375|-0.9956923127174377,-1.3968269207964568e-08,0.0927189365029335|-1.3239615626048362e-08,1,8.473835855227208e-09|Running
-436.66571044921875,46.097007751464844,619.99609375|-0.9956923127174377,1.565988405616281e-08,0.0927189365029335|1.484046130428851e-08,1,-9.527192368352644e-09|Running
-437.13031005859375,46.24681091308594,620.039306640625|-0.9956923127174377,4.526271268900928e-08,0.0927189365029335|4.2896537877368246e-08,1,-2.751283467716803e-08|Running
-437.59490966796875,46.394866943359375,620.08251953125|-0.9956923127174377,7.484023711867849e-08,0.0927189365029335|7.092862830404556e-08,1,-4.5483105282073666e-08|Running
-438.05950927734375,46.49696350097656,620.125732421875|-0.9956923127174377,1.0439248399052303e-07,0.0927189365029335|9.89367663351004e-08,1,-6.343801572938901e-08|Running
-438.4278869628906,46.555511474609375,620.1600952148438|-0.9956923127174377,7.088564757395943e-08,0.0927189365029335|6.718124723192886e-08,1,-4.3074216193872417e-08|Running
-438.64739990234375,46.58854293823242,620.1805419921875|-0.9956923127174377,3.7409243702768435e-08,0.0927189365029335|3.545457261111551e-08,1,-2.27289138621245e-08|Running
-438.726806640625,46.606712341308594,620.1879272460938|-0.9956923127174377,3.961455163903338e-09,0.0927189365029335|3.755011857009549e-09,1,-2.401005616547991e-09|Running
-438.7303466796875,46.61652374267578,620.1882934570312|-0.9956923127174377,-2.9457744687988452e-08,0.0927189365029335|-2.791745146168978e-08,1,1.7909520977354987e-08|Running
-438.73040771484375,46.62179183959961,620.1882934570312|-0.9956923127174377,-6.284837894554585e-08,0.0927189365029335|-5.956284354624586e-08,1,3.820268190679599e-08|Running
-438.73040771484375,46.62461853027344,620.1882934570312|-0.9956923127174377,-9.621047070140776e-08,0.0927189365029335|-9.118118526885155e-08,1,5.847848782991605e-08|Running
-438.73040771484375,46.62613296508789,620.1882934570312|-0.9956923127174377,-9.516175225599e-08,0.0927189365029335|-9.018743440947219e-08,1,5.783952516935642e-08|Running
-438.73040771484375,46.62694549560547,620.1882934570312|-0.9956923127174377,-5.97463412077559e-08,0.0927189365029335|-5.6623388644538863e-08,1,3.631260625525101e-08|Running
-438.73040771484375,46.62738037109375,620.1882934570312|-0.9956923127174377,-2.4361197503708354e-08,0.0927189365029335|-2.308803281891869e-08,1,1.4804096615250728e-08|Running
-438.73040771484375,46.62761306762695,620.1882934570312|-0.9956923127174377,1.099369750789947e-08,0.0927189365029335|1.041865704820566e-08,1,-6.6860241787480845e-09|Running
-438.73040771484375,46.62773895263672,620.1882934570312|-0.9956923127174377,4.6318373136955415e-08,0.0927189365029335|4.389670493765152e-08,1,-2.815776944942172e-08|Running
-438.73040771484375,46.627803802490234,620.1882934570312|-0.9956923127174377,8.161284625884946e-08,0.0927189365029335|7.734613660659306e-08,1,-4.961115251944648e-08|Running
-438.73040771484375,46.627838134765625,620.1882934570312|-0.9956923127174377,8.54058868071661e-08,0.0927189365029335|8.094097836419678e-08,1,-5.191583341002115e-08|Running
-438.73040771484375,46.62785720825195,620.1882934570312|-0.9956923127174377,5.773787492557858e-08,0.0927189365029335|5.4719492936783354e-08,1,-3.5096352490882055e-08|Running
-438.73040771484375,46.62786865234375,620.1882934570312|-0.9956923127174377,3.009351345895084e-08,0.0927189365029335|2.8520425132683158e-08,1,-1.8291254733071582e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,2.4727833114468467e-09,0.0927189365029335|2.3437520813018864e-09,1,-1.5005264808465313e-09|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-2.5124338165483096e-08,0.0927189365029335|-2.381054642341951e-08,1,1.5275846365625512e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-5.269787095585343e-08,0.0927189365029335|-4.994248925527245e-08,1,3.2037874575507885e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-8.024783682003545e-08,0.0927189365029335|-7.605209617622677e-08,1,4.878556936205314e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-1.0777424819252701e-07,0.0927189365029335|-1.0213938139713719e-07,1,6.551894671247283e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-7.14336394480597e-08,0.0927189365029335|-6.769884208779331e-08,1,4.3426084062048176e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-3.512409563199981e-08,0.0927189365029335|-3.328774411670565e-08,1,2.135211119025371e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,1.1544087907822131e-09,0.0927189365029335|1.0939408268129114e-09,1,-7.029882787001895e-10|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,3.7401900243594355e-08,0.0927189365029335|3.5446234392111364e-08,1,-2.2739230942647737e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,7.361840914654749e-08,0.0927189365029335|6.976916466783223e-08,1,-4.4756632178177824e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,1.0980396325521724e-07,0.0927189365029335|1.0406275663399356e-07,1,-6.675520580756711e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,7.75221948856597e-08,0.0927189365029335|7.346889674408885e-08,1,-4.712931200856474e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,4.5268020443245405e-08,0.0927189365029335|4.290118482686012e-08,1,-2.7520194123553665e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,1.3041419499870699e-08,0.0927189365029335|1.2359599566025281e-08,1,-7.927841494392851e-09|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-1.9157635477995427e-08,0.0927189365029335|-1.815587857834089e-08,1,1.164775831341558e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-5.1329166694813466e-08,0.0927189365029335|-4.8645272698877307e-08,1,3.120662128708318e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-8.347320346047127e-08,0.0927189365029335|-7.91086023355092e-08,1,5.074875986110783e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-8.470486534406518e-08,0.0927189365029335|-8.027588904724325e-08,1,5.14973663712226e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-5.506379352482327e-08,0.0927189365029335|-5.218467791223702e-08,1,3.347653532159711e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-2.544805610682488e-08,0.0927189365029335|-2.411748134534264e-08,1,1.5471110614839745e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,4.142364673498378e-09,0.0927189365029335|3.925723746078802e-09,1,-2.5189197394581697e-09|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,3.3707490132428575e-08,0.0927189365029335|3.194495690195254e-08,1,-2.0493567731705298e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,6.324734158624779e-08,0.0927189365029335|5.994024121491748e-08,1,-3.8452846240488725e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,9.276195100937912e-08,0.0927189365029335|8.791159444854202e-08,1,-5.6396771697109216e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,7.244879185464015e-08,0.0927189365029335|6.866059010235404e-08,1,-4.404677511615773e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,5.492953292218772e-08,0.0927189365029335|5.20573841811256e-08,1,-3.339550858072471e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,1.9913480642230752e-08,0.0927189365029335|1.8872261975388938e-08,1,-1.2106636582132069e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-1.507263824862548e-08,0.0927189365029335|-1.4284492699800921e-08,1,9.164033976105657e-09|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-5.002885572480409e-08,0.0927189365029335|-4.741290737797499e-08,1,3.041651908120002e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-8.495518954987347e-08,0.0927189365029335|-8.051300426359376e-08,1,5.165083294400574e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-8.768939352421512e-08,0.0927189365029335|-8.310424703950048e-08,1,5.331308727818396e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-5.827272175906728e-08,0.0927189365029335|-5.522573687244403e-08,1,3.542837845316171e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-2.888119610133799e-08,0.0927189365029335|-2.73710547560313e-08,1,1.7558960507813026e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,4.852060420112991e-10,0.0927189365029335|4.5981832230701514e-10,1,-2.9517688293623223e-10|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,2.982650570970691e-08,0.0927189365029335|2.8266901708207115e-08,1,-1.81340489291415e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,5.914272449558666e-08,0.0927189365029335|5.6050215135883263e-08,1,-3.595766884245677e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,8.843388599188984e-08,0.0927189365029335|8.380978044897347e-08,1,-5.3766047614089985e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,8.654983929545779e-08,0.0927189365029335|8.202425050285456e-08,1,-5.262054258992066e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,5.353055954060437e-08,0.0927189365029335|5.073151498891093e-08,1,-3.254545077879811e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,2.053950076685851e-08,0.0927189365029335|1.9465522527184476e-08,1,-1.248752568017153e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-1.2423359230240294e-08,0.0927189365029335|-1.1773747310428462e-08,1,7.553249581349064e-09|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-4.535804620786621e-08,0.0927189365029335|-4.2986314952031535e-08,1,2.7576888328439964e-08|Running
Replay 17|true|1499
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,5.28225427842699e-08,0.0927189365029335|5.006051750910956e-08,1,-3.211505017475247e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,8.052391820001503e-08,0.0927189365029335|7.631341958358462e-08,1,-4.895691319006801e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,1.0820161122637728e-07,0.0927189365029335|1.025438791657507e-07,1,-6.578437705684337e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,7.174144656119097e-08,0.0927189365029335|6.799017171488231e-08,1,-4.3617330192091686e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,3.5312446300395095e-08,0.0927189365029335|3.346600152553947e-08,1,-2.1469235278459564e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-1.0854150911399074e-09,0.0927189365029335|-1.028658935808835e-09,1,6.599224500192236e-10|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-3.7452164036722024e-08,0.0927189365029335|-3.5493833649979933e-08,1,2.2770159091578535e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-7.378782385103477e-08,0.0927189365029335|-6.9929548374148e-08,1,4.486149052240762e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-1.1009242939508113e-07,0.0927189365029335|-1.0433583241820088e-07,1,6.69339357273202e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-7.773984123105038e-08,0.0927189365029335|-7.367491861032249e-08,1,4.726421209966247e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-4.541490739029541e-08,0.0927189365029335|-4.3040220276679975e-08,1,2.761131057127386e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,-1.3117605668355736e-08,0.0927189365029335|-1.2431704554671796e-08,1,7.975209825872298e-09|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,1.915208969194282e-08,0.0927189365029335|1.8150648983805695e-08,1,-1.1644102571040094e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,5.139420267141759e-08,0.0927189365029335|4.870685899049931e-08,1,-3.124663905396119e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,8.360875369817222e-08,0.0927189365029335|7.923695477529691e-08,1,-5.0832412057388865e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,8.48546832799002e-08,0.0927189365029335|8.041773469358304e-08,1,-5.1589900351700635e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,5.517168588653476e-08,0.0927189365029335|5.228682908864357e-08,1,-3.354324107363027e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956923127174377,2.5514067303333832e-08,0.0927189365029335|2.4179968249882222e-08,1,-1.5512013007423775e-08|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956921935081482,-4.121403662793455e-09,0.09272059798240662|-3.905900491929515e-09,1,2.5056898778075265e-09|Running
-438.73040771484375,46.62787628173828,620.1882934570312|-0.9956921935081482,-3.3731570425743485e-08,0.09272059798240662|-3.1967765323770436e-08,1,2.050804859266009e-08|Running
