Replay 1|true|1226
-312.96343994140625,461.76092529296875,-170.81198120117188|-0.06212802976369858,7.039584914991792e-08,0.9980682134628296|3.3023306311719125e-09,1,-7.032653570604452e-08|Running
-312.989501953125,461.8509521484375,-170.393310546875|-0.06212419271469116,3.7980349532062974e-08,0.9980684518814087|1.7800245721844021e-09,1,-3.7943056696576605e-08|Running
-313.0242919921875,461.9573059082031,-169.83407592773438|-0.062119752168655396,-5.20766896272562e-09,0.9980686902999878|-2.4818291866068876e-10,1,5.202299036000113e-09|Running
-313.05908203125,462.0519104003906,-169.2740936279297|-0.062115930020809174,-4.835849054529717e-08,0.9980689287185669|-2.274621602182947e-09,1,4.83104898307829e-08|Running
-313.0938720703125,462.1393127441406,-168.7140350341797|-0.06211264431476593,-9.147221646799153e-08,0.998069167137146|-4.299291145315465e-09,1,9.138161516375476e-08|Running
-313.128662109375,462.2227478027344,-168.1539764404297|-0.062109824270009995,-9.81085790385805e-08,0.9980693459510803|-4.6100590012088105e-09,1,9.801148337373888e-08|Running
-313.1721496582031,462.3240966796875,-167.4539031982422|-0.062106795608997345,-6.086975190555677e-08,0.9980695247650146|-2.85909984576449e-09,1,6.080957604126525e-08|Running
-313.2069396972656,462.4040222167969,-166.8938446044922|-0.062104757875204086,-3.1107205700209306e-08,0.9980696439743042|-1.4597006936512003e-09,1,3.10765386757339e-08|Running
-313.2417297363281,462.4835510253906,-166.3337860107422|-0.0621030367910862,-1.3700103274061348e-09,0.9980697631835938|-6.150562698037376e-11,1,1.3688328248662174e-09|Running
-313.2765197753906,462.5627136230469,-165.7737274169922|-0.06210155785083771,2.8341835545120375e-08,0.9980698227882385|1.3354890526784402e-09,1,-2.8313550615166605e-08|Running
-313.3113098144531,462.6417541503906,-165.2136688232422|-0.06210028752684593,5.802834124324363e-08,0.9980699419975281|2.731276760314927e-09,1,-5.797061675139048e-08|Running
-313.3460998535156,462.7206726074219,-164.6536102294922|-0.06209918111562729,8.768952142190756e-08,0.9980700016021729|4.125850328051683e-09,1,-8.760238046079394e-08|Running
-313.3808898925781,462.7995300292969,-164.0935516357422|-0.06209823489189148,1.1732537785746899e-07,0.9980700612068176|5.5192197478959315e-09,1,-1.172088559542317e-07|Running
-313.4156799316406,462.87835693359375,-163.5334930419922|-0.06209742650389671,9.221674446280304e-08,0.9980701208114624|4.3376013891816e-09,1,-9.212518392587299e-08|Running
-313.4417724609375,462.93756103515625,-163.1134490966797|-0.062096890062093735,5.972392358444267e-08,0.9980701208114624|2.808810517507254e-09,1,-5.966465010942557e-08|Running
-313.4765625,463.0163879394531,-162.5533905029297|-0.062096282839775085,1.643256020145145e-08,0.9980701804161072|7.719497263636299e-10,1,-1.641630653637094e-08|Running
-313.5200500488281,463.1146545410156,-161.8533172607422|-0.06209562346339226,-3.7629639848546503e-08,0.9980701804161072|-1.7716770273068505e-09,1,3.759217293008987e-08|Running
-313.5390319824219,463.1929931640625,-161.54830932617188|-0.06209549307823181,-8.083551250592791e-08,0.998070240020752|-3.804509596250227e-09,1,8.07551074899493e-08|Running
-313.5403137207031,463.2549743652344,-161.52772521972656|-0.062095485627651215,-1.24002156098868e-07,0.998070240020752|-5.8354960863482574e-09,1,1.238788627233589e-07|Running
-313.54034423828125,463.2916259765625,-161.52732849121094|-0.062095485627651215,-8.888753200153587e-08,0.998070240020752|-4.182771018435005e-09,1,8.879916180148939e-08|Running
-313.54034423828125,463.3117980957031,-161.52732849121094|-0.062095485627651215,-5.380290701850754e-08,0.998070240020752|-2.5314577101198665e-09,1,5.374943867764159e-08|Running
-313.54034423828125,463.32269287109375,-161.52732849121094|-0.062095485627651215,-1.874826871528512e-08,0.998070240020752|-8.815547736240603e-10,1,1.872967203553344e-08|Running
-313.54034423828125,463.32855224609375,-161.52732849121094|-0.062095485627651215,1.627641488255449e-08,0.998070240020752|7.669387347419843e-10,1,-1.6260170099258175e-08|Running
-313.54034423828125,463.3316650390625,-161.52732849121094|-0.062095485627651215,5.127116864400705e-08,0.998070240020752|2.4140240917347455e-09,1,-5.1220112595729006e-08|Running
-313.54034423828125,463.3333435058594,-161.52732849121094|-0.062095485627651215,8.623601388535462e-08,0.998070240020752|4.059702352066097e-09,1,-8.61501803228748e-08|Running
-313.54034423828125,463.334228515625,-161.52732849121094|-0.062095485627651215,1.2117098435737716e-07,0.998070240020752|5.703975070048273e-09,1,-1.2105039104426396e-07|Running
-313.54034423828125,463.334716796875,-161.52732849121094|-0.062095485627651215,8.263609174719022e-08,0.998070240020752|3.889848887439484e-09,1,-8.25538606363807e-08|Running
-313.54034423828125,463.3349914550781,-161.52732849121094|-0.062095485627651215,4.413412213466472e-08,0.998070240020752|2.0772723541284677e-09,1,-4.4090217699022105e-08|Running
-313.54034423828125,463.3351135253906,-161.52732849121094|-0.062095485627651215,5.665050206715705e-09,0.998070240020752|2.6624408233644203e-10,1,-5.659439139549249e-09|Running
-313.54034423828125,463.3351745605469,-161.52732849121094|-0.062095485627651215,-3.277115467881231e-08,0.998070240020752|-1.543236982648466e-09,1,3.273850524010413e-08|Running
-313.54034423828125,463.335205078125,-161.52732849121094|-0.062095485627651215,-7.117452582861006e-08,0.998070240020752|-3.351172450649642e-09,1,7.110364208529063e-08|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,-1.0954507700944305e-07,0.998070240020752|-5.157563709445867e-09,1,1.0943600159407652e-07|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,-1.086084537860188e-07,0.998070240020752|-5.113360845854231e-09,1,1.0850032339249083e-07|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,-6.841502653287534e-08,0.998070240020752|-3.220934630121519e-09,1,6.834691390622538e-08|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,-2.825593092836698e-08,0.998070240020752|-1.3301250101349638e-09,1,2.8227811199599273e-08|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,1.1868852567431531e-08,0.998070240020752|5.590693463730645e-10,1,-1.1857018478167447e-08|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,5.195935059987278e-08,0.998070240020752|2.446649771670195e-09,1,-5.190759466700001e-08|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,9.201558981430935e-08,0.998070240020752|4.332617820068663e-09,1,-9.192395111767837e-08|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,9.646817744624059e-08,0.998070240020752|4.542198617230042e-09,1,-9.637210496293847e-08|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,6.536272678658861e-08,0.998070240020752|3.0775402226623783e-09,1,-6.529763396656563e-08|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,3.428385042525406e-08,0.998070240020752|1.6141331604657694e-09,1,-3.4249712399514465e-08|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,3.2315279341332825e-09,0.998070240020752|1.5197612612816158e-10,1,-3.2283209439043503e-09|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,-2.7794261114877372e-08,0.998070240020752|-1.3089317407732892e-09,1,2.7766565935394283e-08|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,-5.8793542478952077e-08,0.998070240020752|-2.768591800261788e-09,1,5.873496888852969e-08|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,-8.976633836255132e-08,0.998070240020752|-4.227004968271331e-09,1,8.967691655925591e-08|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,-1.2071267008195719e-07,0.998070240020752|-5.684172688091849e-09,1,1.2059241782935715e-07|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,-8.007651786101633e-08,0.998070240020752|-3.7706522348912586e-09,1,7.99967523334999e-08|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,-3.947508631085839e-08,0.998070240020752|-1.858766585094429e-09,1,3.94357684285751e-08|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,1.0916575421404673e-09,0.998070240020752|5.148604806382018e-11,1,-1.0905650826842361e-09|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,4.162374622751486e-08,0.998070240020752|1.960106965626096e-09,1,-4.158227540074222e-08|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,8.212120405914902e-08,0.998070240020752|3.867097309040446e-09,1,-8.20393921685536e-08|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,1.22584054906838e-07,0.998070240020752|5.772458955277671e-09,1,-1.2246194103227026e-07|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,8.65832703311753e-08,0.998070240020752|4.077173709760018e-09,1,-8.649701754848138e-08|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,5.061324515054366e-08,0.998070240020752|2.3833370832448963e-09,1,-5.0562825038014125e-08|Running
-313.54034423828125,463.3352355957031,-161.52732849121094|-0.062095485627651215,1.467394916687681e-08,0.998070240020752|6.909472438643149e-10,1,-1.4659334190980644e-08|Running
-313.54901123046875,463.38311767578125,-161.38819885253906|-0.06209530308842659,-1.226325352376989e-08,0.998070240020752|-5.775330214063956e-10,1,1.2251033076893236e-08|Running
-313.5872802734375,463.48101806640625,-160.7731170654297|-0.06209484860301018,-5.712023920523279e-08,0.998070240020752|-2.689864331273384e-09,1,5.706332828481209e-08|Running
-313.6220397949219,463.55975341796875,-160.21377563476562|-0.06209452077746391,-9.29713337427529e-08,0.9980702996253967|-4.378103657387555e-09,1,9.287870739171922e-08|Running
-313.64813232421875,463.6188049316406,-159.79373168945312|-0.0620943084359169,-1.1983954095740046e-07,0.9980702996253967|-5.643335576621666e-09,1,1.1972014135608333e-07|Running
-313.6916198730469,463.71722412109375,-159.09365844726562|-0.06209401413798332,-7.314702799021688e-08,0.9980702996253967|-3.444541096797593e-09,1,7.307415472723733e-08|Running
-313.7120361328125,463.761962890625,-158.7654571533203|-0.06209394335746765,-3.5828907840596e-08,0.9980702996253967|-1.6871982699839805e-09,1,3.5793213726265094e-08|Running
-313.7143859863281,463.7514953613281,-158.72769165039062|-0.06209393963217735,1.4573303674936255e-09,0.9980702996253967|6.864350060586943e-11,1,-1.4558774186212986e-09|Running
-313.71441650390625,463.6985778808594,-158.72694396972656|-0.06209393963217735,3.8711711169980845e-08,0.9980702996253967|1.8229857623452972e-09,1,-3.8673142910283786e-08|Running
-313.71441650390625,463.6967468261719,-158.7269287109375|-0.06209393963217735,7.593425976892831e-08,0.9980702996253967|3.5758298544408262e-09,1,-7.585860828385194e-08|Running
-313.71441650390625,463.70343017578125,-158.7269287109375|-0.06209393963217735,1.0383029547256228e-07,0.9980702996253967|4.88947993204647e-09,1,-1.0372684755566297e-07|Running
-313.71441650390625,463.7117614746094,-158.7269287109375|-0.06209393963217735,7.98240549215734e-08,0.9980702996253967|3.758996669489534e-09,1,-7.974452387315978e-08|Running
-313.71441650390625,463.7154541015625,-158.7269287109375|-0.06209393963217735,4.6551559051977165e-08,0.9980702996253967|2.1921569004490493e-09,1,-4.65051819276141e-08|Running
-313.71441650390625,463.7174987792969,-158.7269287109375|-0.06209393963217735,1.3307492885417105e-08,0.9980702996253967|6.266551721978431e-10,1,-1.329423593432466e-08|Running
-313.71441650390625,463.7185974121094,-158.7269287109375|-0.06209393963217735,-1.9908169335280945e-08,0.9980702996253967|-9.375095144648071e-10,1,1.9888334534812202e-08|Running
-313.71441650390625,463.7192077636719,-158.7269287109375|-0.06209393963217735,-5.3095455143647996e-08,0.9980702996253967|-2.5003383807842283e-09,1,5.3042555236970657e-08|Running
-313.71441650390625,463.71954345703125,-158.7269287109375|-0.06209393963217735,-8.625083580682258e-08,0.9980702996253967|-4.061665226373634e-09,1,8.616490276835975e-08|Running
-313.71441650390625,463.7197570800781,-158.7269287109375|-0.06209393963217735,-1.193778871311224e-07,0.9980702996253967|-5.621658694110465e-09,1,1.1925894227715617e-07|Running
-313.71441650390625,463.7198486328125,-158.7269287109375|-0.06209393963217735,-8.06610742642988e-08,0.9980702996253967|-3.798433123591849e-09,1,8.058071188088434e-08|Running
-313.71441650390625,463.71990966796875,-158.7269287109375|-0.06209393963217735,-4.197735492539323e-08,0.9980702996253967|-1.976764751887572e-09,1,4.193553237996639e-08|Running
-313.71441650390625,463.7199401855469,-158.7269287109375|-0.06209393963217735,-3.3266982502055953e-09,0.9980702996253967|-1.5665276020815355e-10,1,3.323384234477089e-09|Running
-313.71441650390625,463.7199401855469,-158.7269287109375|-0.06209393963217735,3.52909275136426e-08,0.9980702996253967|1.6619040588139455e-09,1,-3.525576630636351e-08|Running
-313.71441650390625,463.7199401855469,-158.7269287109375|-0.06209393963217735,7.387554745719171e-08,0.9980702996253967|3.478907162346445e-09,1,-7.380194233519433e-08|Running
Replay 6|true|1566
-312.08636474609375,463.7953796386719,-158.99314880371094|1.6489137444640261e-15,6.4802627264271e-08,-1|9.155681546246797e-09,1,6.4802627264271e-08|Running
-312.08636474609375,463.7953796386719,-158.99314880371094|1.8433842505823778e-15,8.510951943208056e-08,-1|1.2024743867300458e-08,1,8.510951943208056e-08|Running
-312.08636474609375,463.7953796386719,-158.99314880371094|2.012143283345062e-15,9.863298799928089e-08,-1|1.3935409270970922e-08,1,9.863298799928089e-08|Running
-312.08636474609375,463.7953796386719,-158.99314880371094|2.0982215243021225e-15,1.0539038441947923e-07,-1|1.489013001787498e-08,1,1.0539038441947923e-07|Running
-312.08636474609375,463.7953796386719,-158.99314880371094|2.3016411452664526e-15,1.1889652284935437e-07,-1|1.679834760182075e-08,1,1.1889652284935437e-07|Running
-312.08636474609375,463.7953796386719,-158.99314880371094|2.516312540143872e-15,1.3239110785434605e-07,-1|1.8704934490187952e-08,1,1.3239110785434605e-07|Running
-312.08636474609375,463.7953796386719,-158.99314880371094|1.951511606189415e-15,7.59107834369388e-08,-1|1.072508570842956e-08,1,7.59107834369388e-08|Running
-312.08636474609375,463.7953796386719,-158.99314880371094|1.8165786224170945e-15,1.9478727963928577e-08,-1|2.752053696042367e-09,1,1.9478727963928577e-08|Running
-312.08636474609375,463.7953796386719,-158.99314880371094|2.1373787986625047e-15,-3.690510297360561e-08,-1|-5.214166876044146e-09,1,-3.690510297360561e-08|Running
-312.08636474609375,463.7953796386719,-158.99314880371094|2.8960119994095573e-15,-9.324075733729842e-08,-1|-1.3173582225078917e-08,1,-9.324075733729842e-08|Running
-312.08636474609375,463.7953796386719,-158.99314880371094|2.7863792544970123e-15,-8.074942314806322e-08,-1|-1.140873440164114e-08,1,-8.074942314806322e-08|Running
-312.08636474609375,463.7953796386719,-158.99314880371094|2.5632572236630735e-15,-6.203243430036309e-08,-1|-8.764288850215962e-09,1,-6.203243430036309e-08|Running
-312.08636474609375,463.7953796386719,-158.99314880371094|2.500138657774288e-15,-5.579877182526616e-08,-1|-7.883559582921862e-09,1,-5.579877182526616e-08|Running
-312.05084228515625,463.79541015625,-158.64501953125|0.36669084429740906,0.0004959968500770628,-0.9303427338600159|-0.00009209709241986275,0.9999998807907104,0.0004968337016180158|Running
-312.0120849609375,463.79541015625,-158.23629760742188|-0.09761690348386765,0.00024233979638665915,0.9952240586280823|-0.00006687400309601799,0.9999999403953552,-0.0002500621194485575|Running
-311.9587707519531,463.79541015625,-157.67298889160156|0.03347567096352577,0.00011207877105334774,0.999439537525177|-0.00001820751276682131,1,-0.00011153177183587104|Running
-311.906494140625,463.7953796386719,-157.1088104248047|0.08771009743213654,0.000004358567366580246,0.996146023273468|0.000005739018888561986,1,-0.00000488074738314026|Running
-311.8543701171875,463.7953796386719,-156.54458618164062|0.09152692556381226,-0.00001179827086161822,0.9958025813102722|0.0000043393638406996615,1,0.000011449158591858577|Running
