Replay 1|true|798
-742.7879638671875,-19.860937118530273,-2175.5283203125|-0.11690936982631683,2.2043586511699687e-07,-0.9931426048278809|2.9826399128296543e-08,1,2.1844685704763833e-07|Freefall
-742.8577270507812,-19.892976760864258,-2176.056640625|-0.11908186972141266,1.8145817648473894e-07,-0.9928844571113586|2.573570689889948e-08,1,1.7967198573387577e-07|Freefall
-742.973876953125,-19.900741577148438,-2176.96923828125|-0.12100258469581604,8.551774399734313e-09,-0.992652177810669|1.9537680362446963e-09,1,8.37691604971269e-09|Landed
-743.068359375,-19.90074920654297,-2177.7529296875|-0.12100005149841309,-9.380016052773499e-08,-0.9926524758338928|-1.2290404249881703e-08,1,-9.299630931991487e-08|Running
-743.1981201171875,-19.948457717895508,-2178.943115234375|-0.11754900962114334,-2.0538648559664807e-09,-0.9930670857429504|-9.58349288815441e-10,1,-1.95476412834239e-09|Running
-743.25927734375,-20.01079750061035,-2179.60693359375|-0.11353743821382523,1.0996951971264934e-07,-0.993533730506897|1.3795153464002397e-08,1,1.0910877534797692e-07|Running
-743.3136596679688,-20.025026321411133,-2180.27099609375|-0.1083042174577713,1.303072991731824e-07,-0.994117796421051|1.637107338581245e-08,1,1.2929477577472426e-07|Running
-743.3679809570312,-20.014419555664062,-2181.0693359375|-0.10038720071315765,2.026743004535092e-07,-0.9949484467506409|2.397540477261373e-08,1,2.0128427991039644e-07|Running
-743.4078369140625,-20.00808334350586,-2182.002197265625|-0.08727271854877472,4.254226269040373e-07,-0.9961844682693481|4.5515808011487024e-08,1,4.2306453451601556e-07|Running
-743.4251098632812,-20.00650405883789,-2182.535400390625|-0.07965905964374542,4.594608071784023e-07,-0.9968221783638|4.5981757068602747e-08,1,4.572510192701884e-07|Running
-743.4374389648438,-20.00564193725586,-2183.068603515625|-0.07200489193201065,4.427757858138648e-07,-0.9974042773246765|4.081325855054274e-08,1,4.4098169382777996e-07|Running
-743.4484252929688,-20.005090713500977,-2183.735107421875|-0.06256435811519623,4.2928058974212036e-07,-0.9980409145355225|3.5342981874464385e-08,1,4.279076790680847e-07|Running
-743.458984375,-20.004833221435547,-2184.401611328125|-0.054339636117219925,3.4986882724297175e-07,-0.9985225200653076|2.5741735854012404e-08,1,3.4898565104413137e-07|Running
-743.46533203125,-20.004751205444336,-2184.801513671875|-0.05014289915561676,2.8159652742942853e-07,-0.9987420439720154|1.9335820056198827e-08,1,2.8098043003410567e-07|Running
-743.4777221679688,-20.004663467407227,-2185.601318359375|-0.04298258200287819,1.6999108254367457e-07,-0.9990758299827576|1.0171790520985269e-08,1,1.6971071659099835e-07|Running
-743.4879760742188,-20.0046329498291,-2186.267822265625|-0.038108039647340775,1.441622714537516e-07,-0.9992735981941223|7.784001887500835e-09,1,1.4397021175227565e-07|Running
-743.4962768554688,-20.004621505737305,-2186.801025390625|-0.0348932147026062,1.4354583299791557e-07,-0.9993910193443298|7.255599676625479e-09,1,1.4337997811253445e-07|Running
-743.5076293945312,-20.00461196899414,-2187.600830078125|-0.030631225556135178,1.276628296409399e-07,-0.9995307326316833|5.914962297737247e-09,1,1.2754148315252678e-07|Running
-743.513671875,-20.00461196899414,-2188.134033203125|-0.02795836701989174,1.226937058618205e-07,-0.999609112739563|5.329858776548235e-09,1,1.2259262405223126e-07|Running
-743.5209350585938,-20.00461196899414,-2188.800537109375|-0.025003118440508842,1.1316138426309408e-07,-0.9996873736381531|4.564252087391196e-09,1,1.1308261349540771e-07|Running
-743.5243530273438,-20.00461196899414,-2189.200439453125|-0.023285293951630592,1.1005389666252086e-07,-0.9997288584709167|4.239490092317055e-09,1,1.099849953334342e-07|Running
-743.5284423828125,-20.00461196899414,-2189.733642578125|-0.021153559908270836,1.1789320808475168e-07,-0.9997762441635132|4.2612797734875585e-09,1,1.1782942976878985e-07|Running
-743.5325927734375,-20.00461196899414,-2190.266845703125|-0.019280701875686646,1.199755104153155e-07,-0.9998140931129456|4.108520634815704e-09,1,1.199185817313264e-07|Running
-743.5377197265625,-20.00461196899414,-2190.933349609375|-0.017278511077165604,1.2639274871162343e-07,-0.9998506903648376|4.016919241678352e-09,1,1.2634220070140145e-07|Running
-743.552001953125,-20.00461196899414,-2191.733154296875|-0.017031541094183922,6.840552657649823e-08,-0.9998549818992615|1.9541817053436716e-09,1,6.838216393134644e-08|Running
-743.5902709960938,-20.00461196899414,-2192.799560546875|-0.021554622799158096,1.1036098612748901e-07,-0.9997676610946655|3.2882263578670745e-09,1,1.1031573876607581e-07|Running
-743.625732421875,-20.00461196899414,-2193.46484375|-0.0265707578510046,1.2373637048312958e-07,-0.9996469616889954|4.535196218569126e-09,1,1.2365953239168448e-07|Running
-743.6593627929688,-20.00461196899414,-2193.9970703125|-0.03140285238623619,1.5728093671896204e-07,-0.9995068311691284|6.60319532386211e-09,1,1.5715107792857452e-07|Running
-743.6978149414062,-20.00461196899414,-2194.529296875|-0.03681948035955429,2.0265277100861567e-07,-0.9993219375610352|9.486959662297068e-09,1,2.0244073084541014e-07|Running
-743.7411499023438,-20.00461196899414,-2195.060546875|-0.042751409113407135,2.4844604240570334e-07,-0.9990857243537903|1.296328555611126e-08,1,2.4811868115648394e-07|Running
-743.7893676757812,-20.00461196899414,-2195.591796875|-0.04913021996617317,2.9097492415530724e-07,-0.9987924098968506|1.6906909650060697e-08,1,2.904950804349937e-07|Running
-743.8424072265625,-20.00461196899414,-2196.122314453125|-0.055890463292598724,3.2986727660500037e-07,-0.9984369277954102|2.1284884965666606e-08,1,3.2919223258431884e-07|Running
-743.900146484375,-20.00461196899414,-2196.652587890625|-0.0629691481590271,3.6459587704484875e-07,-0.9980154633522034|2.5996696351171522e-08,1,3.636806411577709e-07|Running
-743.9943237304688,-20.00461196899414,-2197.44677734375|-0.07401394098997116,4.0537864265388635e-07,-0.9972572326660156|3.3261230214520765e-08,1,4.040250018988445e-07|Running
-744.07861328125,-20.00461196899414,-2198.1083984375|-0.08302062749862671,3.9727410694467835e-07,-0.9965478181838989|3.617755339746509e-08,1,3.9563641962558904e-07|Running
-744.1704711914062,-20.00461196899414,-2198.768798828125|-0.09229649603366852,4.051777295899228e-07,-0.9957315921783447|4.072029113899589e-08,1,4.0314017724085716e-07|Running
-744.2465209960938,-20.00461196899414,-2199.297119140625|-0.09929848462343216,3.901162131114688e-07,-0.9950577020645142|4.193427827203777e-08,1,3.8786916434219165e-07|Running
-744.3612670898438,-20.00461196899414,-2200.088623046875|-0.10847816616296768,2.9024758418927377e-07,-0.9940988421440125|3.410820426097416e-08,1,2.8824857167819573e-07|Running
-744.437744140625,-20.00461196899414,-2200.615966796875|-0.11354688555002213,2.212140230994919e-07,-0.993532657623291|2.7321712892103278e-08,1,2.1953151474463084e-07|Running
-744.5142211914062,-20.00461196899414,-2201.143310546875|-0.11780217289924622,1.5412366849432146e-07,-0.9930371046066284|1.9841181142510322e-08,1,1.5285061749636952e-07|Running
-744.6312255859375,-20.00461196899414,-2201.934326171875|-0.12362784892320633,1.506538183093653e-07,-0.9923286437988281|2.0394681499169565e-08,1,1.4927763913874514e-07|Running
-744.6898193359375,-20.00461196899414,-2202.32958984375|-0.1261322945356369,1.3607126447823248e-07,-0.9920134544372559|1.8735613949161234e-08,1,1.3478455684889923e-07|Running
-744.7875366210938,-20.00461196899414,-2202.98876953125|-0.12967993319034576,1.2065147814155353e-07,-0.99155592918396|1.7095848292569826e-08,1,1.1944308653255575e-07|Running
-744.86572265625,-20.00461196899414,-2203.51611328125|-0.1320730596780777,1.2372893820611353e-07,-0.9912399649620056|1.7897827220281215e-08,1,1.224376688924167e-07|Running
-744.94384765625,-20.00461196899414,-2204.04345703125|-0.13410700857639313,1.1896624130258715e-07,-0.9909668564796448|1.7491176507178352e-08,1,1.176836050831298e-07|Running
-745.0220336914062,-20.00461196899414,-2204.57080078125|-0.13585007190704346,1.071322657253404e-07,-0.9907293915748596|1.5981974854639702e-08,1,1.0594327193302888e-07|Running
-745.1196899414062,-20.00461196899414,-2205.22998046875|-0.13770408928394318,1.0247358517290195e-07,-0.9904733896255493|1.5549989740293313e-08,1,1.0129730299013318e-07|Running
-745.233642578125,-20.00461196899414,-2206.022216796875|-0.1388607621192932,8.744181201336687e-08,-0.9903119206428528|1.3549378508059817e-08,1,8.639735682436367e-08|Running
-745.3629760742188,-20.00461196899414,-2206.94677734375|-0.13897259533405304,8.268612106121509e-08,-0.9902962446212769|1.3172308577225067e-08,1,8.164781917230357e-08|Running
-745.4500122070312,-20.00461196899414,-2207.607666015625|-0.13779136538505554,9.0012775899595e-08,-0.9904612898826599|1.4521702063063913e-08,1,8.885941582548185e-08|Running
-745.5503540039062,-20.00461196899414,-2208.401611328125|-0.135422021150589,1.1007782774186126e-07,-0.9907879829406738|1.7358948056767076e-08,1,1.0872864919519998e-07|Running
-745.6298828125,-20.00461196899414,-2209.063232421875|-0.13278815150260925,1.2539102556274884e-07,-0.9911444187164307|1.8892286846039497e-08,1,1.239802713826066e-07|Running
-745.6917114257812,-20.00461196899414,-2209.592529296875|-0.1305159628391266,1.143333676623115e-07,-0.9914461970329285|1.665096860392623e-08,1,1.1312782532968413e-07|Running
-745.7534790039062,-20.00461196899414,-2210.121826171875|-0.1284320205450058,1.1925072840313078e-07,-0.9917182922363281|1.6890746579178995e-08,1,1.1805914112983373e-07|Running
-745.815185546875,-20.00461196899414,-2210.651123046875|-0.12661992013454437,1.1670343980085818e-07,-0.9919512867927551|1.6288568716049667e-08,1,1.155711828459971e-07|Running
-745.876953125,-20.00461196899414,-2211.180419921875|-0.125059574842453,1.11583787543168e-07,-0.9921492338180542|1.5426357080627895e-08,1,1.1052226511765184e-07|Running
-745.9541015625,-20.00461196899414,-2211.84228515625|-0.12339775264263153,1.030288530046164e-07,-0.9923573136329651|1.412212924378764e-08,1,1.0206627365505483e-07|Running
-746.0463256835938,-20.00461196899414,-2212.63623046875|-0.12174955010414124,1.0397591410082896e-07,-0.992560863494873|1.4075912879718544e-08,1,1.0302862563094095e-07|Running
-746.1430053710938,-20.00461196899414,-2213.43017578125|-0.12134423106908798,1.1516925013665968e-07,-0.992610514163971|1.544648142726146e-08,1,1.1413833789220007e-07|Running
-746.2410888671875,-20.00461196899414,-2214.22412109375|-0.12155824899673462,3.967153361372766e-08,-0.9925842881202698|5.227974497756804e-09,1,3.932767000947024e-08|Running
-746.3583984375,-20.00461196899414,-2215.150390625|-0.12243416905403137,-4.127474895199157e-08,-0.9924766421318054|-5.725618645868735e-09,1,-4.088130367563281e-08|Running
-746.4759521484375,-20.00461196899414,-2216.07666015625|-0.12327172607183456,-1.070145714265891e-07,-0.9923729300498962|-1.4607459242199639e-08,1,-1.0602252586977556e-07|Running
-746.5537109375,-20.00461196899414,-2216.68994140625|-0.12342622876167297,-6.967025001358707e-08,-0.9923537373542786|-9.462344685573498e-09,1,-6.90301718009323e-08|Running
-746.59716796875,-20.00461196899414,-2217.0322265625|-0.12343250960111618,2.1861024990244005e-08,-0.9923529624938965|3.101274570482815e-09,1,2.1643737468934887e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,9.632738340314972e-08,-0.9923529624938965|1.3298164347474994e-08,1,9.5415607859195e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,2.8920881689487032e-08,-0.9923529624938965|3.948176008350401e-09,1,2.8652657135808113e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,-5.517530610177346e-08,-0.9923529624938965|-7.716835170867853e-09,1,-5.46406369039687e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,-9.240460485671065e-08,-0.9923529624938965|-1.2857790387954537e-08,1,-9.151737145884908e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,1.7131952745330636e-08,-0.9923529624938965|2.4207262860898027e-09,1,1.6962871995929163e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,6.630371274241043e-08,-0.9923529624938965|9.256691413384033e-09,1,6.566326504753306e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,-1.7192828494216883e-08,-0.9923529624938965|-2.427374745650468e-09,1,-1.702338892073385e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,-1.0883309187192935e-07,-0.9923529624938965|-1.5251021778794893e-08,1,-1.0777477399415147e-07|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,-4.657437990829294e-09,-0.9923529624938965|-6.419247911004788e-10,1,-4.6134829290167545e-09|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,8.88689584144231e-08,-0.9923529624938965|1.2471682353520919e-08,1,8.800250839158252e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,9.061304950819249e-08,-0.9923529624938965|1.2712175312401541e-08,1,8.973012910473699e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,4.685904286816367e-08,-0.9923529624938965|6.5705600960086485e-09,1,4.640286732637833e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,3.151775729293149e-09,-0.9923529624938965|4.3550946182691064e-10,1,3.1218929663623385e-09|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,-4.0508801646410575e-08,-0.9923529624938965|-5.692985638461323e-09,1,-4.01128446014809e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,-1.1898033847046463e-07,-0.9923529624938965|-1.670777649565025e-08,1,-1.1781902742313832e-07|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,-3.463690134708486e-08,-0.9923529624938965|-4.861230529229488e-09,1,-3.429915196306865e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,2.150197886408023e-08,-0.9923529624938965|3.0238120896086684e-09,1,2.1291558738312233e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,7.756889885968121e-08,-0.9923529624938965|1.0898744129406168e-08,1,7.681101266143742e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,1.0638391501061051e-07,-0.9923529624938965|1.4945527482268517e-08,1,1.0534472494327929e-07|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,6.379625006047718e-08,-0.9923529624938965|8.961574593513433e-09,1,6.317318934634386e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,1.2751103284358578e-08,-0.9923529624938965|1.7892736181579494e-09,1,1.2626807155413644e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,-4.6718877655393953e-08,-0.9923529624938965|-6.566787114081762e-09,1,-4.626209104685586e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,-1.0559394780784714e-07,-0.9923529624938965|-1.4838963835472896e-08,1,-1.0456192711671974e-07|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,-6.921316852981363e-09,-0.9923529624938965|-9.714250515102663e-10,1,-6.853822842600721e-09|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,6.469500846151277e-08,-0.9923529624938965|9.093588992925561e-09,1,6.406244779100234e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,9.99879077312471e-08,-0.9923529624938965|1.4053358476928679e-08,1,9.901039987880722e-08|Running
Replay 11|true|406
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,9.819283164347326e-09,-0.9923529624938965|1.3803629350661595e-09,1,9.723255089966187e-09|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,9.193924910277929e-08,-0.9923529624938965|1.2924561865190753e-08,1,9.10401212195211e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,9.173483306312846e-08,-0.9923529624938965|1.2895824852421356e-08,1,9.083770891038512e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,2.7537311098058126e-08,-0.9923529624938965|3.871122089549317e-09,1,2.726800829577769e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,-5.4861327924982106e-08,-0.9923529624938965|-7.712234406653806e-09,1,-5.432481131606437e-08|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,-1.1883965811421149e-07,-0.9923529624938965|-1.6706113825648572e-08,1,-1.1767746599389284e-07|Running
-746.5972290039062,-20.00461196899414,-2217.033203125|-0.12343253940343857,-7.327831497150328e-08,-0.9923529624938965|-1.0301240749299723e-08,1,-7.256168998992507e-08|Running
